Rv1442	NE
Rv1443c	NE
Rv1444c	NE
Rv1445c	NE
Rv1446c	NE
Rv1447c	NE
Rv1448c	NE
Rv1449c	ES
Rv1450c	NE
Rv1451	GD
Rv1452c	NE
Rv1453	GA
Rv1454c	GA
Rv1455	GA
Rv1456c	ES
Rv1457c	GD
Rv1458c	GD
Rv1459c	ESD
Rv1460	NE
Rv1461	ES
Rv1462	ES
Rv1463	ES
Rv1464	ES
Rv1465	ES
Rv1466	Uncertain
Rv1467c	NE
Rv1468c	NE
Rv1469	NE
Rv1470	NE
Rv1471	NE
Rv1472	NE
Rv1473	NE
Rv1473A	NE
Rv1474c	NE
Rv1475c	ES
Rv1476	ES
Rv1477	ESD
Rv1478	NE
Rv1479	ES
Rv1480	ES
Rv1481	ES
Rv1482c	NE
Rv1483	ES
Rv1484	ES
Rv1485	ES
Rv1486c	NE
Rv1487	NE
Rv1488	NE
Rv1489	NE
Rv1489A	NE
Rv1490	NE
Rv1491c	NE
Rv1492	NE
Rv1493	NE
Rv1494	NE
Rv1495	NE
Rv1496	NE
Rv1497	NE
Rv1498c	NE
Rv1498A	GA
Rv1499	GA
Rv1500	NE
Rv1501	NE
Rv1502	NE
Rv1503c	NE
Rv1504c	NE
Rv1505c	NE
Rv1506c	NE
Rv1507c	NE
Rv1507A	NE
Rv1508c	NE
Rv1508A	NE
Rv1509	NE
Rv1510	NE
Rv1511	NE
Rv1512	NE
Rv1513	NE
Rv1514c	NE
Rv1515c	NE
Rv1516c	NE
Rv1517	NE
Rv1518	NE
Rv1519	NE
Rv1520	NE
Rv1521	NE
Rv1522c	NE
Rv1523	NE
Rv1524	NE
Rv1525	NE
Rv1526c	NE
Rv1527c	NE
Rv1528c	NE
Rv1529	NE
Rv1530	NE
Rv1531	NE
Rv1532c	NE
Rv1533	NE
Rv1534	NE
Rv1535	NE
Rv1536	ES
Rv1537	NE
Rv1538c	NE
Rv1539	GD
Rv1540	GD
Rv1541c	NE
Rv1542c	NE
Rv1543	NE
Rv1544	NE
Rv1545	NE
Rv1546	NE
Rv1547	ES
Rv1548c	NE
Rv1549	NE
Rv1550	NE
Rv1551	NE
Rv1552	NE
Rv1553	NE
Rv1554	NE
Rv1555	NE
Rv1556	NE
Rv1557	NE
Rv1558	NE
Rv1559	ES
Rv1560	NE
Rv1561	NE
Rv1562c	NE
Rv1563c	NE
Rv1564c	NE
Rv1565c	NE
Rv1566c	GA
Rv1567c	GA
Rv1568	NE
Rv1569	NE
Rv1570	NE
Rv1571	Uncertain
Rv1572c	Uncertain
Rv1573	Uncertain
Rv1574	NE
Rv1575	NE
Rv1576c	GD
Rv1577c	GD
Rv1578c	NE
Rv1579c	NE
Rv1580c	NE
Rv1581c	NE
Rv1582c	NE
Rv1583c	NE
Rv1584c	NE
Rv1585c	NE
Rv1586c	NE
Rv1587c	NE
Rv1588c	NE
Rv1589	NE
Rv1590	NE
Rv1591	NE
Rv1592c	NE
Rv1593c	NE
Rv1594	ES
Rv1595	ES
Rv1596	ES
Rv1597	NE
Rv1598c	NE
Rv1599	ES
Rv1600	ES
Rv1601	ES
Rv1602	ES
Rv1603	ES
Rv1604	NE
Rv1605	ES
Rv1606	ES
Rv1607	NE
Rv1608c	NE
Rv1609	ES
Rv1610	ES
Rv1611	ES
Rv1612	ES
Rv1613	ES
Rv1614	ESD
Rv1615	NE
Rv1616	NE
Rv1617	GD
Rv1618	NE
Rv1619	NE
Rv1620c	NE
Rv1621c	NE
Rv1622c	NE
Rv1623c	NE
Rv1624c	NE
Rv1625c	NE
Rv1626	NE
Rv1627c	NE
Rv1628c	NE
Rv1629	ESD
Rv1630	ES
Rv1631	GD
Rv1632c	NE
Rv1633	NE
Rv1634	GA
Rv1635c	NE
Rv1636	ES
Rv1637c	NE
Rv1638	NE
Rv1638A	NE
Rv1639c	NE
Rv1640c	NE
Rv1641	ES
Rv1642	Uncertain
Rv1643	ES
Rv1644	GA
Rv1645c	GA
Rv1646	NE
Rv1647	NE
Rv1648	NE
Rv1649	ES
Rv1650	ES
Rv1651c	NE
Rv1652	ES
Rv1653	ES
Rv1654	ES
Rv1655	ES
Rv1656	ES
Rv1657	NE
Rv1658	ES
Rv1659	ES
Rv1660	NE
Rv1661	NE
Rv1662	NE
Rv1663	NE
Rv1664	NE
Rv1665	NE
Rv1666c	NE
Rv1667c	NE
Rv1668c	NE
Rv1669	NE
Rv1670	NE
Rv1671	NE
Rv1672c	NE
Rv1673c	NE
Rv1674c	NE
Rv1675c	NE
Rv1676	NE
Rv1677	NE
Rv1678	NE
Rv1679	NE
Rv1680	NE
Rv1681	NE
Rv1682	NE
Rv1683	NE
Rv1684	GD
Rv1685c	NE
Rv1686c	NE
Rv1687c	NE
Rv1688	NE
Rv1689	ES
Rv1690	NE
Rv1691	NE
Rv1692	NE
Rv1693	Uncertain
Rv1694	NE
Rv1695	ES
Rv1696	NE
Rv1697	ES
Rv1698	NE
Rv1699	ES
Rv1700	NE
Rv1701	NE
Rv1702c	ESD
Rv1703c	NE
Rv1704c	NE
Rv1705c	NE
Rv1706c	NE
Rv1706A	NE
Rv1707	NE
Rv1708	ES
Rv1709	NE
Rv1710	NE
Rv1711	GD
Rv1712	GD
Rv1713	ES
Rv1714	NE
Rv1715	NE
Rv1716	NE
Rv1717	NE
Rv1718	NE
Rv1719	NE
Rv1720c	NE
Rv1721c	NE
Rv1722	NE
Rv1723	NE
Rv1724c	NE
Rv1725c	NE
Rv1726	NE
Rv1727	NE
Rv1728c	NE
Rv1729c	NE
Rv1730c	NE
Rv1731	NE
Rv1732c	NE
Rv1733c	NE
Rv1734c	NE
Rv1735c	NE
Rv1736c	NE
Rv1737c	NE
Rv1738	NE
Rv1739c	NE
Rv1740	NE
Rv1741	NE
Rv1742	NE
Rv1743	NE
Rv1744c	NE
Rv1745c	NE
Rv1746	NE
Rv1747	NE
Rv1748	NE
Rv1749c	NE
Rv1750c	NE
Rv1751	NE
Rv1752	NE
Rv1753c	NE
Rv1754c	NE
Rv1755c	NE
Rv1756c	NE
Rv1757c	NE
Rv1758	NE
Rv1759c	NE
Rv1760	NE
Rv1761c	NE
Rv1762c	NE
Rv1763	NE
Rv1764	NE
Rv1765c	NE
Rv1765A	NE
Rv1766	NE
Rv1767	NE
Rv1768	NE
Rv1769	NE
Rv1770	NE
Rv1771	NE
Rv1772	NE
Rv1773c	NE
Rv1774	NE
Rv1775	NE
Rv1776c	NE
Rv1777	NE
Rv1778c	NE
Rv1779c	NE
Rv1780	GA
Rv1781c	GA
Rv1782	GD
Rv1783	GD
Rv1785c	NE
Rv1786	Uncertain
Rv1787	GA
Rv1788	GA
Rv1789	GA
Rv1790	GA
Rv1791	NE
Rv1793	NE
Rv1794	GD
Rv1795	GD
Rv1796	GD
Rv1797	GD
Rv1798	NE
Rv1799	NE
Rv1800	NE
Rv1801	NE
Rv1802	NE
Rv1803c	NE
Rv1804c	NE
Rv1805c	NE
Rv1806	NE
Rv1807	NE
Rv1808	GA
Rv1809	NE
Rv1810	NE
Rv1811	GA
Rv1812c	NE
Rv1813c	NE
Rv1814	GA
Rv1815	NE
Rv1816	NE
Rv1817	NE
Rv1818c	NE
Rv1819c	NE
Rv1820	NE
Rv1821	NE
Rv1822	ES
Rv1823	NE
Rv1824	NE
Rv1825	NE
Rv1826	ES
Rv1827	GD
Rv1828	GD
Rv1829	NE
Rv1830	ES
Rv1831	NE
Rv1832	ES
Rv1833c	NE
Rv1834	GA
Rv1835c	GA
Rv1836c	NE
Rv1837c	ES
Rv1838c	GA
Rv1839c	NE
Rv1840c	NE
Rv1841c	NE
Rv1842c	NE
Rv1843c	GA
Rv1844c	GA
Rv1845c	NE
Rv1846c	NE
Rv1847	NE
Rv1848	NE
Rv1849	NE
Rv1850	NE
Rv1851	NE
Rv1852	NE
Rv1853	NE
Rv1854c	GD
Rv1855c	GA
Rv1856c	GA
Rv1857	GA
Rv1858	NE
Rv1859	NE
Rv1860	NE
Rv1861	NE
Rv1862	NE
Rv1863c	NE
Rv1864c	NE
Rv1865c	NE
Rv1866	NE
Rv1867	NE
Rv1868	NE
Rv1869c	NE
Rv1870c	NE
Rv1871c	NE
Rv1872c	NE
Rv1873	GA
Rv1874	GA
Rv1875	GA
Rv1876	GA
Rv1877	GA
Rv1878	NE
Rv1879	NE
Rv1880c	NE
Rv1881c	GA
Rv1882c	GA
Rv1883c	GA
Rv1884c	GA
Rv1885c	GA
Rv1886c	GA
Rv1887	NE
Rv1888c	NE
Rv1888A	Uncertain
Rv1889c	NE
Rv1890c	NE
Rv1891	NE
Rv1892	NE
Rv1893	Uncertain
Rv1894c	NE
Rv1895	NE
Rv1896c	NE
Rv1897c	NE
Rv1898	NE
Rv1899c	NE
Rv1900c	NE
Rv1901	NE
Rv1902c	NE
Rv1903	GA
Rv1904	GA
Rv1905c	NE
Rv1906c	NE
Rv1907c	NE
Rv1908c	NE
Rv1909c	NE
Rv1910c	NE
Rv1911c	NE
Rv1912c	NE
Rv1913	NE
Rv1914c	NE
Rv1915	NE
Rv1916	NE
Rv1917c	NE
Rv1918c	NE
Rv1919c	NE
Rv1920	NE
Rv1921c	NE
Rv1922	NE
Rv1923	GA
Rv1924c	GA
Rv1925	GA
Rv1926c	GA
Rv1927	NE
Rv1928c	NE
Rv1929c	NE
Rv1930c	NE
Rv1931c	NE
Rv1932	NE
Rv1933c	NE
Rv1934c	NE
Rv1935c	NE
Rv1936	NE
Rv1937	NE
Rv1938	NE
Rv1939	NE
Rv1940	NE
Rv1941	NE
Rv1942c	NE
Rv1943c	NE
Rv1944c	NE
Rv1945	NE
Rv1946c	NE
Rv1947	NE
Rv1948c	NE
Rv1949c	NE
Rv1950c	GA
Rv1951c	GA
Rv1952	GA
Rv1953	GA
Rv1954c	GA
Rv1954A	GA
Rv1955	GA
Rv1956	GA
Rv1957	GA
Rv1958c	GA
Rv1959c	GA
Rv1960c	NE
Rv1961	NE
Rv1962c	NE
Rv1962A	NE
Rv1963c	NE
Rv1964	NE
Rv1965	NE
Rv1966	NE
Rv1967	NE
Rv1968	NE
Rv1969	NE
Rv1970	NE
Rv1971	NE
Rv1972	NE
Rv1973	NE
Rv1974	NE
Rv1975	NE
Rv1976c	NE
Rv1977	NE
Rv1978	NE
Rv1979c	GA
Rv1980c	GA
Rv1981c	GA
Rv1982c	NE
Rv1982A	NE
Rv1983	GA
Rv1984c	GA
Rv1985c	NE
Rv1986	NE
Rv1987	NE
Rv1988	NE
Rv1989c	NE
Rv1990c	ES
Rv1990A	NE
Rv1991c	NE
Rv1991A	NE
Rv1992c	NE
Rv1993c	NE
Rv1994c	NE
Rv1995	GA
Rv1996	GA
Rv1997	NE
Rv1998c	NE
Rv1999c	NE
Rv2000	NE
Rv2001	NE
Rv2002	NE
Rv2003c	NE
Rv2004c	NE
Rv2005c	NE
Rv2006	NE
Rv2007c	NE
Rv2008c	NE
Rv2009	NE
Rv2010	NE
Rv2011c	NE
Rv2012	NE
Rv2013	NE
Rv2014	NE
Rv2015c	NE
Rv2016	NE
Rv2017	ES
Rv2018	NE
Rv2019	GA
Rv2020c	GA
Rv2021c	GA
Rv2022c	GA
Rv2023c	NE
Rv2024c	NE
Rv2025c	NE
Rv2026c	NE
Rv2027c	NE
Rv2028c	NE
Rv2029c	NE
Rv2030c	NE
Rv2031c	NE
Rv2032	NE
Rv2033c	NE
Rv2034	NE
Rv2035	NE
Rv2036	NE
Rv2037c	NE
Rv2038c	NE
Rv2039c	NE
Rv2040c	NE
Rv2041c	NE
Rv2042c	NE
Rv2043c	NE
Rv2044c	NE
Rv2045c	NE
Rv2046	NE
Rv2047c	NE
Rv2048c	NE
Rv2049c	NE
Rv2050	GD
Rv2051c	ESD
Rv2052c	NE
Rv2053c	GA
Rv2054	GA
Rv2055c	GA
Rv2056c	GA
Rv2057c	GA
Rv2058c	GA
Rv2059	NE
Rv2060	NE
Rv2061c	NE
Rv2062c	NE
Rv2063	NE
Rv2063A	NE
Rv2064	NE
Rv2065	NE
Rv2066	NE
Rv2067c	NE
Rv2068c	NE
Rv2069	NE
Rv2070c	NE
Rv2071c	NE
Rv2072c	NE
Rv2073c	NE
Rv2074	NE
Rv2075c	NE
Rv2076c	NE
Rv2077c	NE
Rv2077A	NE
Rv2078	NE
Rv2079	NE
Rv2080	NE
Rv2081c	NE
Rv2082	NE
Rv2083	NE
Rv2084	NE
Rv2085	Uncertain
Rv2086	NE
Rv2087	NE
Rv2088	NE
Rv2089c	NE
Rv2090	NE
Rv2091c	NE
Rv2092c	NE
Rv2093c	GD
Rv2094c	Uncertain
Rv2095c	NE
Rv2096c	NE
Rv2097c	NE
Rv2100	NE
Rv2101	NE
Rv2102	NE
Rv2103c	NE
Rv2104c	NE
Rv2105	NE
Rv2106	NE
Rv2107	NE
Rv2108	NE
Rv2109c	ES
Rv2110c	ES
Rv2111c	Uncertain
Rv2112c	NE
Rv2113	GA
Rv2114	GA
Rv2115c	NE
Rv2116	NE
Rv2117	NE
Rv2118c	NE
Rv2119	NE
Rv2120c	NE
Rv2121c	ES
Rv2122c	ES
Rv2123	NE
Rv2124c	NE
Rv2125	NE
Rv2126c	NE
Rv2127	NE
Rv2128	NE
Rv2129c	NE
Rv2130c	GD
Rv2131c	NE
Rv2132	NE
Rv2133c	NE
Rv2134c	NE
Rv2135c	NE
Rv2136c	NE
Rv2137c	NE
Rv2138	GD
Rv2139	ES
Rv2140c	NE
Rv2141c	NE
Rv2142c	GA
Rv2142A	GA
Rv2143	GA
Rv2144c	GA
Rv2145c	ES
Rv2146c	Uncertain
Rv2147c	ES
Rv2148c	NE
Rv2149c	NE
Rv2150c	ES
Rv2151c	ES
Rv2152c	ES
Rv2153c	ES
Rv2154c	ESD
Rv2155c	ES
Rv2156c	ES
Rv2157c	ES
Rv2158c	ES
Rv2159c	NE
Rv2160A	NE
Rv2160c	NE
Rv2161c	NE
Rv2162c	NE
Rv2163c	ESD
Rv2164c	GD
Rv2165c	GD
Rv2166c	NE
Rv2167c	NE
Rv2168c	NE
Rv2169c	NE
Rv2170	NE
Rv2171	NE
Rv2172c	ES
Rv2173	NE
Rv2174	ES
Rv2175c	NE
Rv2176	NE
Rv2177c	NE
Rv2178c	ES
Rv2179c	NE
Rv2180c	NE
Rv2181	GA
Rv2182c	ES
Rv2183c	NE
Rv2184c	NE
Rv2185c	NE
Rv2186c	ES
Rv2187	NE
Rv2188c	ES
Rv2189c	NE
Rv2190c	NE
Rv2191	NE
Rv2192c	ES
Rv2193	GD
Rv2194	GD
Rv2195	GD
Rv2196	GD
Rv2197c	NE
Rv2198c	NE
Rv2199c	NE
Rv2200c	GD
Rv2201	ES
Rv2202c	GD
Rv2203	NE
Rv2204c	NE
Rv2205c	NE
Rv2206	NE
Rv2207	NE
Rv2208	NE
Rv2209	GA
Rv2210c	ES
Rv2211c	ES
Rv2212	NE
Rv2213	NE
Rv2214c	NE
Rv2215	NE
Rv2216	NE
Rv2217	ES
Rv2218	ES
Rv2219	GD
Rv2219A	NE
Rv2220	ES
Rv2221c	GD
Rv2222c	NE
Rv2223c	NE
Rv2224c	GA
Rv2225	ES
Rv2226	NE
Rv2227	NE
Rv2228c	GD
Rv2229c	NE
Rv2230c	NE
Rv2231c	NE
Rv2231A	NE
Rv2231B	NE
Rv2232	NE
Rv2234	NE
Rv2235	GD
Rv2236c	NE
Rv2237	NE
Rv2237A	NE
Rv2238c	NE
Rv2239c	NE
Rv2240c	NE
Rv2241	NE
Rv2242	ES
Rv2243	ES
Rv2244	ES
Rv2245	ES
Rv2246	NE
Rv2247	GD
Rv2248	NE
Rv2249c	NE
Rv2250c	NE
Rv2250A	NE
Rv2251	NE
Rv2252	NE
Rv2253	NE
Rv2254c	NE
Rv2255c	NE
Rv2256c	NE
Rv2257c	NE
Rv2258c	NE
Rv2259	NE
Rv2260	NE
Rv2261c	NE
Rv2262c	NE
Rv2263	NE
Rv2264c	NE
Rv2265	NE
Rv2266	NE
Rv2267c	NE
Rv2268c	NE
Rv2269c	NE
Rv2270	NE
Rv2271	NE
Rv2272	NE
Rv2273	NE
Rv2274c	NE
Rv2274A	NE
Rv2275	NE
Rv2276	NE
Rv2277c	NE
Rv2278	NE
Rv2279	NE
Rv2280	NE
Rv2281	NE
Rv2282c	NE
Rv2283	NE
Rv2284	NE
Rv2285	NE
Rv2286c	NE
Rv2287	NE
Rv2288	NE
Rv2289	NE
Rv2290	NE
Rv2291	NE
Rv2292c	NE
Rv2293c	NE
Rv2294	NE
Rv2295	NE
Rv2296	NE
Rv2297	NE
Rv2298	NE
Rv2299c	NE
Rv2300c	NE
Rv2301	NE
Rv2302	NE
Rv2303c	NE
Rv2304c	Uncertain
Rv2305	NE
Rv2306A	NE
Rv2306B	NE
Rv2307c	NE
Rv2307A	NE
Rv2307B	NE
Rv2307D	NE
Rv2308	NE
Rv2309c	NE
Rv2309A	NE
Rv2310	NE
Rv2311	NE
Rv2312	NE
Rv2313c	NE
Rv2314c	NE
Rv2315c	NE
Rv2316	NE
Rv2317	NE
Rv2318	NE
Rv2319c	NE
Rv2320c	NE
Rv2321c	NE
Rv2322c	NE
Rv2323c	NE
Rv2324	NE
Rv2325c	NE
Rv2326c	NE
Rv2327	NE
Rv2328	NE
Rv2329c	NE
Rv2330c	NE
Rv2331	NE
Rv2331A	NE
Rv2332	NE
Rv2333c	NE
Rv2334	NE
Rv2335	NE
Rv2336	NE
Rv2337c	NE
Rv2338c	NE
Rv2339	NE
Rv2340c	NE
Rv2341	NE
Rv2342	NE
Rv2343c	ES
Rv2344c	NE
Rv2345	GA
Rv2346c	GA
Rv2347c	GA
Rv2348c	GA
Rv2349c	GA
Rv2350c	GA
Rv2351c	GA
Rv2352c	GA
Rv2353c	NE
Rv2354	NE
Rv2355	NE
Rv2356c	NE
Rv2357c	ES
Rv2358	NE
Rv2359	NE
Rv2360c	NE
Rv2361c	ES
Rv2362c	ESD
Rv2363	NE
Rv2364c	GD
Rv2365c	NE
Rv2366c	NE
Rv2367c	NE
Rv2368c	NE
Rv2369c	NE
Rv2370c	NE
Rv2371	Uncertain
Rv2372c	NE
Rv2373c	GD
Rv2374c	NE
Rv2375	NE
Rv2376c	Uncertain
Rv2377c	NE
Rv2378c	NE
Rv2379c	NE
Rv2380c	NE
Rv2381c	NE
Rv2382c	NE
Rv2383c	NE
Rv2384	NE
Rv2385	NE
Rv2386c	GD
Rv2387	NE
Rv2388c	NE
Rv2389c	GA
Rv2390c	GA
Rv2391	NE
Rv2392	GD
Rv2393	NE
Rv2394	NE
Rv2395	NE
Rv2395A	GA
Rv2395B	GA
Rv2396	NE
Rv2397c	GD
Rv2398c	GD
Rv2399c	GD
Rv2400c	GD
Rv2401	NE
Rv2401A	Uncertain
Rv2402	NE
Rv2403c	NE
Rv2404c	NE
Rv2405	NE
Rv2406c	NE
Rv2407	NE
Rv2408	NE
Rv2409c	NE
Rv2410c	NE
Rv2411c	GA
Rv2412	Uncertain
Rv2413c	ES
Rv2414c	NE
Rv2415c	NE
Rv2416c	NE
Rv2417c	NE
Rv2418c	GD
Rv2419c	NE
Rv2420c	NE
Rv2421c	ES
Rv2422	NE
Rv2423	NE
Rv2424c	NE
Rv2425c	NE
Rv2426c	NE
Rv2427c	NE
Rv2428	NE
Rv2429	NE
Rv2430c	NE
Rv2431c	NE
Rv2432c	NE
Rv2433c	NE
Rv2434c	NE
Rv2435c	NE
Rv2436	NE
Rv2437	NE
Rv2438c	ES
Rv2438A	ES
Rv2439c	ES
Rv2440c	ES
Rv2441c	GD
Rv2442c	GD
Rv2443	NE
Rv2444c	ESD
Rv2445c	NE
Rv2446c	NE
Rv2447c	ES
Rv2448c	ES
Rv2449c	NE
Rv2450c	NE
Rv2451	NE
Rv2452c	NE
Rv2453c	NE
Rv2454c	GD
Rv2455c	GD
Rv2456c	GA
Rv2457c	ES
Rv2458	GA
Rv2459	GA
Rv2460c	ES
Rv2461c	ES
Rv2462c	NE
Rv2463	NE
Rv2464c	NE
Rv2465c	ES
Rv2466c	NE
Rv2467	NE
Rv2468c	NE
Rv2468A	NE
Rv2469c	NE
Rv2470	NE
Rv2471	NE
Rv2472	NE
Rv2473	NE
Rv2474c	NE
Rv2475c	NE
Rv2476c	NE
Rv2477c	ES
Rv2478c	NE
Rv2479c	NE
Rv2480c	NE
Rv2481c	NE
Rv2482c	NE
Rv2483c	NE
Rv2484c	NE
Rv2485c	NE
Rv2486	NE
Rv2487c	NE
Rv2488c	NE
Rv2489c	NE
Rv2490c	NE
Rv2491	GD
Rv2492	NE
Rv2493	Uncertain
Rv2494	NE
Rv2495c	NE
Rv2496c	NE
Rv2497c	NE
Rv2498c	NE
Rv2499c	NE
Rv2500c	NE
Rv2501c	NE
Rv2502c	NE
Rv2503c	NE
Rv2504c	NE
Rv2505c	NE
Rv2506	NE
Rv2507	NE
Rv2508c	NE
Rv2509	ES
Rv2510c	NE
Rv2511	ES
Rv2512c	NE
Rv2513	NE
Rv2514c	NE
Rv2515c	NE
Rv2516c	ESD
Rv2517c	NE
Rv2518c	NE
Rv2519	NE
Rv2520c	Uncertain
Rv2521	NE
Rv2522c	NE
Rv2523c	NE
Rv2524c	ES
Rv2525c	NE
Rv2526	Uncertain
Rv2527	NE
Rv2528c	NE
Rv2529	NE
Rv2530c	NE
Rv2530A	NE
Rv2531c	NE
Rv2532c	NE
Rv2533c	ES
Rv2534c	ES
Rv2535c	NE
Rv2536	GA
Rv2537c	ES
Rv2538c	ES
Rv2539c	ES
Rv2540c	ES
Rv2541	Uncertain
Rv2542	NE
Rv2543	NE
Rv2544	NE
Rv2545	NE
Rv2546	NE
Rv2547	NE
Rv2548	NE
Rv2548A	NE
Rv2549c	NE
Rv2550c	NE
Rv2551c	NE
Rv2552c	NE
Rv2553c	NE
Rv2554c	ES
Rv2555c	ES
Rv2556c	NE
Rv2557	NE
Rv2558	NE
Rv2559c	NE
Rv2560	NE
Rv2561	NE
Rv2562	NE
Rv2563	NE
Rv2564	NE
Rv2565	NE
Rv2566	NE
Rv2567	NE
Rv2568c	NE
Rv2569c	NE
Rv2570	NE
Rv2571c	NE
Rv2572c	ES
Rv2573	NE
Rv2574	NE
Rv2575	NE
Rv2576c	NE
Rv2577	NE
Rv2578c	NE
Rv2579	NE
Rv2580c	ES
Rv2581c	ESD
Rv2582	GD
Rv2583c	NE
Rv2584c	NE
Rv2585c	NE
Rv2586c	ESD
Rv2587c	ES
Rv2588c	NE
Rv2589	NE
Rv2590	NE
Rv2591	NE
Rv2592c	GD
Rv2593c	GD
Rv2594c	GD
Rv2595	Uncertain
Rv2596	GA
Rv2597	GA
Rv2598	GA
Rv2599	GA
Rv2600	GA
Rv2601	NE
Rv2601A	Uncertain
Rv2602	NE
Rv2603c	NE
Rv2604c	NE
Rv2605c	NE
Rv2606c	NE
Rv2607	NE
Rv2608	NE
Rv2609c	ESD
Rv2610c	ES
Rv2611c	ES
Rv2612c	ES
Rv2613c	NE
Rv2614c	ES
Rv2614A	NE
Rv2615c	NE
Rv2616	NE
Rv2617c	GA
Rv2618	NE
Rv2619c	NE
Rv2620c	NE
Rv2621c	NE
Rv2622	NE
Rv2623	NE
Rv2624c	NE
Rv2625c	NE
Rv2626c	NE
Rv2627c	NE
Rv2628	NE
Rv2629	NE
Rv2630	NE
Rv2631	NE
Rv2632c	Uncertain
Rv2633c	NE
Rv2634c	NE
Rv2635	NE
Rv2636	NE
Rv2637	NE
Rv2638	NE
Rv2639c	NE
Rv2640c	NE
Rv2641	NE
Rv2642	NE
Rv2643	NE
Rv2644c	NE
Rv2645	NE
Rv2646	NE
Rv2647	NE
Rv2648	NE
Rv2649	NE
Rv2650c	GD
Rv2651c	GD
Rv2652c	GD
Rv2653c	NE
Rv2654c	Uncertain
Rv2655c	NE
Rv2656c	NE
Rv2657c	NE
Rv2658c	NE
Rv2659c	NE
Rv2660c	NE
Rv2661c	NE
Rv2662	NE
Rv2663	NE
Rv2664	Uncertain
Rv2665	NE
Rv2666	NE
Rv2667	NE
Rv2668	NE
Rv2669	NE
Rv2670c	NE
Rv2671	NE
Rv2672	NE
Rv2673	ES
Rv2674	GA
Rv2675c	GA
Rv2676c	ES
Rv2677c	ES
Rv2678c	ES
Rv2679	NE
Rv2680	NE
Rv2681	NE
Rv2682c	ES
Rv2683	NE
Rv2684	NE
Rv2685	NE
Rv2686c	NE
Rv2687c	NE
Rv2688c	NE
Rv2689c	NE
Rv2690c	NE
Rv2691	NE
Rv2692	NE
Rv2693c	NE
Rv2694c	NE
Rv2695	NE
Rv2696c	NE
Rv2697c	NE
Rv2698	GD
Rv2699c	ES
Rv2700	NE
Rv2701c	NE
Rv2702	NE
Rv2703	ES
Rv2704	GA
Rv2705c	GA
Rv2706c	GA
Rv2707	GA
Rv2708c	GA
Rv2709	GA
Rv2710	NE
Rv2711	ES
Rv2712c	GA
Rv2713	GA
Rv2714	NE
Rv2715	NE
Rv2716	NE
Rv2717c	NE
Rv2718c	NE
Rv2719c	NE
Rv2720	GD
Rv2721c	NE
Rv2722	NE
Rv2723	NE
Rv2724c	NE
Rv2725c	NE
Rv2726c	ES
Rv2727c	GD
Rv2728c	NE
Rv2729c	NE
Rv2730	NE
Rv2731	NE
Rv2732c	NE
Rv2733c	NE
Rv2734	NE
Rv2735c	NE
Rv2736c	NE
Rv2737c	NE
Rv2737A	Uncertain
Rv2738c	NE
Rv2739c	NE
Rv2740	NE
Rv2741	NE
Rv2742c	NE
Rv2743c	NE
Rv2744c	NE
Rv2745c	NE
Rv2746c	ES
Rv2747	ES
Rv2748c	ES
Rv2749	NE
Rv2750	NE
Rv2751	NE
Rv2752c	NE
Rv2753c	ES
Rv2754c	ES
Rv2755c	NE
Rv2756c	NE
Rv2757c	NE
Rv2758c	NE
Rv2759c	NE
Rv2760c	NE
Rv2761c	NE
Rv2762c	NE
Rv2763c	GD
Rv2764c	GD
Rv2765	NE
Rv2766c	NE
Rv2767c	NE
Rv2768c	NE
Rv2769c	NE
Rv2770c	NE
Rv2771c	NE
Rv2772c	NE
Rv2773c	ES
Rv2774c	GA
Rv2775	GA
Rv2776c	NE
Rv2777c	NE
Rv2778c	NE
Rv2779c	NE
Rv2780	NE
Rv2781c	NE
Rv2782c	NE
Rv2783c	ES
Rv2784c	NE
Rv2785c	NE
Rv2786c	ES
Rv2787	NE
Rv2788	NE
Rv2789c	NE
Rv2790c	NE
Rv2791c	NE
Rv2792c	NE
Rv2793c	NE
Rv2794c	ES
Rv2795c	NE
Rv2796c	NE
Rv2797c	NE
Rv2798c	NE
Rv2799	NE
Rv2800	NE
Rv2801c	NE
Rv2801A	NE
Rv2802c	NE
Rv2803	NE
Rv2804c	NE
Rv2805	NE
Rv2806	NE
Rv2807	NE
Rv2808	NE
Rv2809	NE
Rv2810c	NE
Rv2811	NE
Rv2812	NE
Rv2813	NE
Rv2814c	NE
Rv2815c	NE
Rv2816c	NE
Rv2817c	NE
Rv2818c	NE
Rv2819c	NE
Rv2820c	NE
Rv2821c	NE
Rv2822c	NE
Rv2823c	NE
Rv2824c	NE
Rv2825c	NE
Rv2826c	NE
Rv2827c	GD
Rv2828c	NE
Rv2828A	Uncertain
Rv2829c	NE
Rv2830c	Uncertain
Rv2831	NE
Rv2832c	NE
Rv2833c	NE
Rv2834c	NE
Rv2835c	NE
Rv2836c	NE
Rv2837c	NE
Rv2838c	NE
Rv2839c	ES
Rv2840c	GA
Rv2841c	ES
Rv2842c	NE
Rv2843	NE
Rv2844	NE
Rv2845c	ES
Rv2846c	ES
Rv2847c	GD
Rv2848c	NE
Rv2849c	NE
Rv2850c	NE
Rv2851c	NE
Rv2852c	NE
Rv2853	NE
Rv2854	NE
Rv2855	NE
Rv2856	NE
Rv2857c	NE
Rv2858c	NE
Rv2859c	NE
Rv2860c	NE
